1	1548295372735	-1.189	-1.594	7.143	chair
2	1548295372736	-1.34	-1.862	8.313	chair
3	1548295372737	-1.383	-1.979	8.858	chair
4	1548295372738	-1.405	-2.043	9.114	chair
5	1548295372739	-1.393	-2.077	9.246	chair
6	1548295372740	-1.393	-2.091	9.349	chair
7	1548295372741	-1.35	-2.125	9.421	chair
8	1548295372742	-1.342	-2.134	9.464	chair
9	1548295372743	-1.33	-2.154	9.514	chair
10	1548295372744	-1.316	-2.168	9.576	chair
11	1548295372745	-1.299	-2.182	9.598	chair
12	1548295372746	-1.278	-2.187	9.631	chair
13	1548295372747	-1.271	-2.189	9.643	chair
14	1548295372748	-1.251	-2.209	9.696	chair
15	1548295372749	-1.225	-2.213	9.736	chair
16	1548295372750	-1.228	-2.24	9.751	chair
17	1548295372751	-1.216	-2.249	9.751	chair
18	1548295372752	-1.196	-2.244	9.751	chair
19	1548295372765	-1.175	-2.268	9.748	chair
20	1548295372766	-1.177	-2.271	9.736	chair
21	1548295372767	-1.165	-2.278	9.729	chair
22	1548295372768	-1.168	-2.268	9.736	chair
23	1548295372769	-1.17	-2.271	9.722	chair
24	1548295372770	-1.201	-2.232	9.691	chair
25	1548295372771	-1.23	-2.216	9.653	chair
26	1548295372772	-1.237	-2.213	9.629	chair
27	1548295372773	-1.213	-2.204	9.586	chair
28	1548295372780	-1.175	-2.187	9.562	chair
29	1548295372781	-1.156	-2.189	9.521	chair
30	1548295372782	-1.146	-2.201	9.514	chair
31	1548295372783	-1.144	-2.206	9.488	chair
32	1548295372785	-1.161	-2.216	9.464	chair
33	1548295372787	-1.196	-2.218	9.444	chair
34	1548295372796	-1.223	-2.254	9.456	chair
35	1548295372797	-1.295	-2.273	9.523	chair
36	1548295372798	-1.393	-2.292	9.502	chair
37	1548295372799	-1.397	-2.299	9.433	chair
38	1548295372800	-1.309	-2.297	9.366	chair
39	1548295372801	-1.172	-2.261	9.318	chair
40	1548295372803	-1.067	-2.228	9.32	chair
41	1548295372807	-1.048	-2.209	9.303	chair
42	1548295372810	-1.084	-2.206	9.313	chair
43	1548295372811	-1.127	-2.197	9.366	chair
44	1548295372813	-1.187	-2.192	9.385	chair
45	1548295372816	-1.247	-2.17	9.44	chair
46	1548295372818	-1.314	-2.154	9.476	chair
