1	1548296099525	0.084	0.191	7.403	toss
2	1548296099526	0.122	0.227	8.621	toss
3	1548296099527	0.139	0.258	9.198	toss
4	1548296099528	0.148	0.278	9.492	toss
5	1548296099529	0.158	0.278	9.684	toss
6	1548296099530	0.163	0.275	9.808	toss
7	1548296099532	0.175	0.297	9.942	toss
8	1548296099534	0.182	0.29	10.043	toss
9	1548296099535	0.203	0.268	10.141	toss
10	1548296099536	0.22	0.23	10.21	toss
11	1548296099537	0.242	0.201	10.292	toss
12	1548296099538	0.263	0.177	10.363	toss
13	1548296099539	0.261	0.153	10.449	toss
14	1548296099540	0.254	0.127	10.528	toss
15	1548296099541	0.23	0.084	10.593	toss
16	1548296099544	0.184	0.055	10.634	toss
17	1548296099545	0.112	0.048	10.691	toss
18	1548296099552	0.065	0.043	10.732	toss
19	1548296099553	0.024	0.019	10.72	toss
20	1548296099554	-0.053	0	10.665	toss
21	1548296099555	-0.117	-0.031	10.588	toss
22	1548296099557	-0.179	-0.086	10.519	toss
23	1548296099584	-0.213	-0.134	10.402	toss
24	1548296099585	-0.232	-0.201	10.306	toss
25	1548296099586	-0.251	-0.268	10.203	toss
26	1548296099587	-0.275	-0.321	10.091	toss
27	1548296099588	-0.321	-0.368	9.966	toss
28	1548296099589	-0.34	-0.428	9.825	toss
29	1548296099590	-0.357	-0.464	9.708	toss
30	1548296099591	-0.366	-0.491	9.576	toss
31	1548296099592	-0.368	-0.491	9.454	toss
32	1548296099593	-0.371	-0.493	9.334	toss
33	1548296099594	-0.376	-0.469	9.246	toss
34	1548296099595	-0.402	-0.436	9.169	toss
35	1548296099596	-0.428	-0.395	9.112	toss
36	1548296099597	-0.433	-0.354	9.074	toss
37	1548296099598	-0.438	-0.294	9.064	toss
38	1548296099599	-0.447	-0.237	9.054	toss
39	1548296099600	-0.443	-0.177	9.031	toss
40	1548296099601	-0.431	-0.1	9.038	toss
41	1548296099603	-0.388	-0.029	9.069	toss
42	1548296099606	-0.347	0.045	9.105	toss
43	1548296099607	-0.287	0.079	9.138	toss
44	1548296099609	-0.23	0.141	9.203	toss
45	1548296099612	-0.175	0.199	9.255	toss
46	1548296099615	-0.124	0.246	9.327	toss
47	1548296099618	-0.048	0.261	9.377	toss
48	1548296099619	-0.019	0.29	9.468	toss
49	1548296099622	0.019	0.306	9.55	toss
50	1548296099625	0.048	0.313	9.617	toss
51	1548296099627	0.062	0.306	9.681	toss
52	1548296099629	0.093	0.325	9.724	toss
53	1548296099634	0.12	0.318	9.736	toss
54	1548296099637	0.132	0.292	9.748	toss
55	1548296099638	0.122	0.29	9.763	toss
56	1548296099639	0.091	0.273	9.789	toss
57	1548296099641	0.105	0.273	9.854	toss
58	1548296099644	0.103	0.246	9.89	toss
59	1548296099646	0.11	0.244	9.921	toss
60	1548296099649	0.112	0.237	9.954	toss
61	1548296099650	0.084	0.227	9.961	toss
62	1548296099653	0.069	0.232	9.964	toss
63	1548296099655	0.065	0.234	9.971	toss
64	1548296099658	0.05	0.237	9.954	toss
65	1548296099660	0.048	0.254	9.933	toss
66	1548296099663	0.01	0.254	9.909	toss
67	1548296099666	-0.017	0.256	9.904	toss
68	1548296099668	-0.048	0.246	9.88	toss
69	1548296099670	-0.06	0.254	9.861	toss
70	1548296099672	-0.072	0.237	9.842	toss
71	1548296099675	-0.05	0.223	9.787	toss
72	1548296099677	-0.012	0.184	9.753	toss
73	1548296099679	0.05	0.165	9.703	toss
74	1548296099684	0.117	0.132	9.633	toss
75	1548296099685	0.206	0.108	9.55	toss
76	1548296099687	0.268	0.074	9.488	toss
77	1548296099689	0.318	0.055	9.423	toss
78	1548296099691	0.361	0.048	9.406	toss
79	1548296099694	0.416	0.048	9.397	toss
80	1548296099696	0.433	0.038	9.373	toss
81	1548296099699	0.455	0.038	9.354	toss
82	1548296099701	0.455	0.048	9.303	toss
83	1548296099704	0.464	0.062	9.253	toss
84	1548296099705	0.471	0.086	9.198	toss
85	1548296099708	0.467	0.139	9.129	toss
86	1548296099710	0.459	0.175	9.071	toss
87	1548296099713	0.431	0.251	9.038	toss
88	1548296099716	0.359	0.321	8.985	toss
89	1548296099717	0.282	0.392	8.916	toss
90	1548296099720	0.17	0.469	8.841	toss
91	1548296099722	0.074	0.529	8.77	toss
92	1548296099725	0.029	0.579	8.7	toss
93	1548296099727	-0.033	0.617	8.664	toss
94	1548296099729	-0.098	0.66	8.638	toss
95	1548296099733	-0.16	0.665	8.612	toss
96	1548296099735	-0.196	0.658	8.593	toss
97	1548296099742	-0.242	0.632	8.578	toss
98	1548296099743	-0.287	0.577	8.578	toss
99	1548296099744	-0.354	0.531	8.566	toss
100	1548296099745	-0.416	0.459	8.566	toss
101	1548296099746	-0.467	0.349	8.566	toss
102	1548296099749	-0.524	0.218	8.552	toss
103	1548296099751	-0.613	0.055	8.497	toss
104	1548296099754	-0.692	-0.093	8.399	toss
105	1548296099755	-0.739	-0.146	8.315	toss
106	1548296099758	-0.756	-0.12	8.317	toss
107	1548296099760	-0.749	-0.038	8.372	toss
108	1548296099762	-0.687	0.017	8.418	toss
109	1548296099768	-0.615	0.048	8.428	toss
110	1548296099773	-0.522	0.105	8.425	toss
111	1548296099774	-0.426	0.146	8.428	toss
112	1548296099775	-0.321	0.194	8.478	toss
113	1548296099776	-0.189	0.237	8.6	toss
114	1548296099777	-0.089	0.273	8.751	toss
115	1548296099779	0	0.304	8.856	toss
116	1548296099784	0.05	0.335	8.887	toss
117	1548296099785	0.062	0.373	8.806	toss
118	1548296099786	0.084	0.414	8.672	toss
119	1548296099789	0.074	0.464	8.53	toss
120	1548296099791	0.086	0.526	8.485	toss
121	1548296099794	0.124	0.562	8.514	toss
122	1548296099796	0.182	0.586	8.672	toss
123	1548296099798	0.297	0.601	8.99	toss
124	1548296099801	0.44	0.572	9.301	toss
125	1548296099804	0.591	0.531	9.502	toss
126	1548296099805	0.708	0.495	9.586	toss
127	1548296099808	0.809	0.462	9.545	toss
128	1548296099810	0.885	0.419	9.511	toss
129	1548296099812	0.981	0.352	9.552	toss
130	1548296099815	1.072	0.301	9.66	toss
131	1548296099818	1.175	0.227	9.784	toss
132	1548296099820	1.283	0.156	9.966	toss
133	1548296099823	1.388	0.069	10.067	toss
134	1548296099825	1.464	0.007	10.064	toss
135	1548296099827	1.539	-0.093	10.028	toss
136	1548296099829	1.644	-0.191	9.949	toss
137	1548296099832	1.73	-0.273	9.844	toss
138	1548296099835	1.792	-0.364	9.753	toss
