1	1548282956285	-0.244	-0.079	7.116	noname
2	1548282956286	-0.261	-0.093	8.215	noname
3	1548282956287	-0.251	-0.122	8.71	noname
4	1548282956288	-0.23	-0.124	8.901	noname
5	1548282956289	-0.223	-0.129	8.99	noname
6	1548282956290	-0.225	-0.115	9.057	noname
7	1548282956291	-0.191	-0.124	9.057	noname
8	1548282956292	-0.156	-0.086	9.095	noname
9	1548282956293	-0.105	-0.081	9.141	noname
10	1548282956294	-0.055	-0.074	9.136	noname
11	1548282956295	0.007	-0.057	9.109	noname
12	1548282956298	0.048	-0.045	9.105	noname
13	1548282956299	0.067	-0.024	9.112	noname
14	1548282956300	0.098	-0.01	9.109	noname
15	1548282956307	0.112	-0.01	9.138	noname
16	1548282956308	0.124	-0.005	9.157	noname
17	1548282956309	0.112	0.01	9.198	noname
18	1548282956310	0.098	0.031	9.239	noname
19	1548282956312	0.053	0.031	9.315	noname
20	1548282956314	0.019	0.041	9.354	noname
21	1548282956317	-0.041	0.017	9.404	noname
22	1548282956318	-0.105	-0.022	9.444	noname
23	1548282956323	-0.179	-0.026	9.461	noname
24	1548282956325	-0.246	-0.053	9.497	noname
25	1548282956326	-0.318	-0.069	9.509	noname
26	1548282956328	-0.4	-0.096	9.511	noname
27	1548282956330	-0.455	-0.12	9.511	noname
28	1548282956333	-0.522	-0.144	9.521	noname
29	1548282956336	-0.581	-0.184	9.521	noname
30	1548282956338	-0.601	-0.211	9.543	noname
31	1548282956340	-0.665	-0.249	9.598	noname
32	1548282956343	-0.677	-0.292	9.66	noname
33	1548282956344	-0.682	-0.316	9.72	noname
34	1548282956347	-0.68	-0.335	9.782	noname
35	1548282956350	-0.641	-0.345	9.858	noname
36	1548282956352	-0.598	-0.376	9.885	noname
37	1548282956356	-0.565	-0.397	9.933	noname
38	1548282956357	-0.536	-0.412	9.928	noname
39	1548282956360	-0.491	-0.433	9.94	noname
40	1548282956361	-0.424	-0.455	9.952	noname
41	1548282956364	-0.359	-0.44	9.949	noname
42	1548282956366	-0.304	-0.447	9.964	noname
43	1548282956369	-0.237	-0.443	9.978	noname
44	1548282956371	-0.179	-0.424	9.971	noname
45	1548282956374	-0.136	-0.395	9.921	noname
46	1548282956376	-0.093	-0.385	9.899	noname
47	1548282956378	-0.065	-0.368	9.87	noname
48	1548282956380	-0.007	-0.345	9.839	noname
49	1548282956383	0.014	-0.309	9.796	noname
50	1548282956385	0.048	-0.282	9.768	noname
51	1548282956388	0.048	-0.266	9.751	noname
52	1548282956391	0.048	-0.249	9.739	noname
53	1548282956393	0.055	-0.237	9.71	noname
54	1548282956395	0.06	-0.213	9.674	noname
55	1548282956397	0.074	-0.203	9.677	noname
56	1548282956400	0.079	-0.182	9.686	noname
57	1548282956402	0.084	-0.163	9.679	noname
58	1548282956405	0.084	-0.136	9.681	noname
59	1548282956407	0.069	-0.098	9.712	noname
60	1548282956409	0.055	-0.089	9.751	noname
61	1548282956411	0.053	-0.043	9.777	noname
62	1548282956414	0.048	-0.022	9.803	noname
63	1548282956416	0.048	0.002	9.851	noname
64	1548282956419	0.043	0.007	9.894	noname
65	1548282956424	0.031	0.041	9.928	noname
66	1548282956425	0.005	0.048	9.952	noname
67	1548282956426	-0.01	0.041	9.973	noname
68	1548282956428	-0.007	0.019	10	noname
69	1548282956430	-0.024	0.014	10.019	noname
70	1548282956433	-0.048	-0.036	10.014	noname
71	1548282956435	-0.084	-0.086	10.014	noname
72	1548282956439	-0.096	-0.177	9.976	noname
73	1548282956440	-0.11	-0.246	9.933	noname
74	1548282956442	-0.117	-0.33	9.863	noname
75	1548282956445	-0.117	-0.438	9.818	noname
76	1548282956448	-0.124	-0.529	9.756	noname
77	1548282956451	-0.127	-0.634	9.724	noname
78	1548282956453	-0.141	-0.699	9.689	noname
79	1548282956454	-0.177	-0.775	9.662	noname
80	1548282956458	-0.225	-0.816	9.617	noname
81	1548282956459	-0.278	-0.869	9.602	noname
82	1548282956462	-0.325	-0.888	9.619	noname
83	1548282956464	-0.39	-0.909	9.612	noname
84	1548282956466	-0.452	-0.914	9.65	noname
85	1548282956469	-0.502	-0.9	9.655	noname
86	1548282956471	-0.565	-0.883	9.696	noname
87	1548282956474	-0.61	-0.84	9.746	noname
88	1548282956476	-0.644	-0.785	9.779	noname
89	1548282956478	-0.66	-0.739	9.837	noname
90	1548282956481	-0.672	-0.692	9.913	noname
91	1548282956484	-0.668	-0.641	9.973	noname
92	1548282956486	-0.641	-0.593	10.05	noname
93	1548282956488	-0.601	-0.548	10.114	noname
94	1548282956491	-0.541	-0.51	10.174	noname
95	1548282956492	-0.469	-0.488	10.208	noname
96	1548282956495	-0.38	-0.445	10.239	noname
97	1548282956497	-0.299	-0.419	10.239	noname
98	1548282956500	-0.17	-0.424	10.248	noname
99	1548282956503	-0.031	-0.424	10.236	noname
100	1548282956505	0.065	-0.424	10.229	noname
101	1548282956508	0.194	-0.426	10.22	noname
102	1548282956509	0.335	-0.447	10.196	noname
103	1548282956511	0.452	-0.443	10.172	noname
104	1548282956514	0.567	-0.464	10.134	noname
105	1548282956516	0.641	-0.474	10.1	noname
106	1548282956519	0.742	-0.459	10.079	noname
107	1548282956522	0.849	-0.471	10.05	noname
108	1548282956524	0.924	-0.469	10.035	noname
109	1548282956526	1.005	-0.474	9.988	noname
110	1548282956528	1.079	-0.469	9.957	noname
111	1548282956531	1.165	-0.452	9.909	noname
112	1548282956533	1.213	-0.452	9.866	noname
113	1548282956535	1.254	-0.412	9.779	noname
114	1548282956541	1.254	-0.388	9.724	noname
115	1548282956542	1.247	-0.368	9.607	noname
116	1548282956544	1.242	-0.38	9.521	noname
117	1548282956545	1.218	-0.371	9.444	noname
118	1548282956547	1.17	-0.361	9.356	noname
119	1548282956550	1.117	-0.354	9.289	noname
120	1548282956553	1.041	-0.333	9.243	noname
121	1548282956556	0.979	-0.328	9.188	noname
122	1548282956559	0.933	-0.357	9.121	noname
123	1548282956561	0.888	-0.38	9.071	noname
124	1548282956562	0.857	-0.371	9.028	noname
125	1548282956564	0.828	-0.359	9.021	noname
126	1548282956566	0.787	-0.345	9.007	noname
127	1548282956568	0.739	-0.371	8.997	noname
128	1548282956571	0.703	-0.364	9.019	noname
129	1548282956573	0.651	-0.383	9.042	noname
130	1548282956575	0.567	-0.419	9.071	noname
131	1548282956578	0.522	-0.433	9.133	noname
132	1548282956580	0.436	-0.44	9.203	noname
133	1548282956582	0.368	-0.447	9.267	noname
134	1548282956585	0.256	-0.474	9.306	noname
135	1548282956587	0.158	-0.486	9.375	noname
136	1548282956590	0.084	-0.5	9.444	noname
137	1548282956592	0.048	-0.51	9.511	noname
138	1548282956594	-0.007	-0.522	9.593	noname
139	1548282956597	-0.067	-0.531	9.679	noname
140	1548282956599	-0.103	-0.565	9.732	noname
141	1548282956602	-0.105	-0.579	9.753	noname
142	1548282956605	-0.103	-0.596	9.77	noname
143	1548282956607	-0.089	-0.651	9.811	noname
144	1548282956609	-0.074	-0.689	9.787	noname
