1	1548106450408	-0.132	4.934	5.628	figure8
2	1548106450410	-0.127	5.745	6.585	figure8
3	1548106450411	-0.132	6.097	7.076	figure8
4	1548106450412	-0.175	6.252	7.348	figure8
5	1548106450413	-0.194	6.3	7.53	figure8
6	1548106450414	-0.22	6.327	7.655	figure8
7	1548106450415	-0.234	6.305	7.75	figure8
8	1548106450416	-0.239	6.31	7.801	figure8
9	1548106450418	-0.249	6.276	7.829	figure8
10	1548106450424	-0.258	6.245	7.846	figure8
11	1548106450426	-0.244	6.229	7.829	figure8
12	1548106450427	-0.249	6.221	7.796	figure8
13	1548106450428	-0.261	6.195	7.734	figure8
14	1548106450429	-0.285	6.176	7.667	figure8
15	1548106450430	-0.309	6.171	7.6	figure8
16	1548106450431	-0.325	6.164	7.525	figure8
17	1548106450432	-0.352	6.152	7.432	figure8
18	1548106450438	-0.388	6.166	7.348	figure8
19	1548106450439	-0.404	6.173	7.303	figure8
20	1548106450440	-0.438	6.178	7.267	figure8
21	1548106450441	-0.447	6.181	7.229	figure8
22	1548106450442	-0.457	6.19	7.202	figure8
23	1548106450443	-0.471	6.197	7.202	figure8
24	1548106450444	-0.455	6.19	7.207	figure8
25	1548106450445	-0.447	6.2	7.217	figure8
26	1548106450446	-0.421	6.207	7.219	figure8
27	1548106450448	-0.397	6.221	7.245	figure8
28	1548106450452	-0.357	6.238	7.265	figure8
29	1548106450453	-0.301	6.24	7.269	figure8
30	1548106450456	-0.232	6.233	7.281	figure8
31	1548106450461	-0.167	6.214	7.305	figure8
32	1548106450465	-0.11	6.224	7.303	figure8
33	1548106450466	-0.05	6.221	7.296	figure8
34	1548106450467	-0.002	6.221	7.284	figure8
35	1548106450469	0.017	6.245	7.265	figure8
36	1548106450470	0.041	6.248	7.25	figure8
37	1548106450472	0.048	6.219	7.241	figure8
38	1548106450478	0.045	6.209	7.226	figure8
39	1548106450479	0.029	6.195	7.202	figure8
40	1548106450480	-0.002	6.19	7.169	figure8
41	1548106450484	-0.053	6.195	7.15	figure8
42	1548106450485	-0.072	6.2	7.104	figure8
43	1548106450489	-0.122	6.188	7.09	figure8
44	1548106450490	-0.172	6.169	7.071	figure8
45	1548106450505	-0.227	6.166	7.078	figure8
46	1548106450506	-0.266	6.147	7.068	figure8
47	1548106450507	-0.311	6.14	7.061	figure8
48	1548106450508	-0.361	6.133	7.076	figure8
49	1548106450509	-0.414	6.116	7.073	figure8
50	1548106450511	-0.467	6.116	7.066	figure8
51	1548106450512	-0.5	6.087	7.078	figure8
52	1548106450513	-0.531	6.083	7.1	figure8
53	1548106450514	-0.555	6.071	7.102	figure8
54	1548106450515	-0.591	6.075	7.092	figure8
55	1548106450516	-0.593	6.066	7.107	figure8
56	1548106450517	-0.62	6.047	7.155	figure8
57	1548106450520	-0.629	6.044	7.21	figure8
58	1548106450522	-0.627	6.049	7.229	figure8
59	1548106450529	-0.639	6.042	7.253	figure8
60	1548106450530	-0.644	6.059	7.255	figure8
61	1548106450531	-0.634	6.063	7.281	figure8
62	1548106450534	-0.627	6.068	7.32	figure8
63	1548106450535	-0.622	6.061	7.363	figure8
64	1548106450537	-0.596	6.063	7.37	figure8
65	1548106450539	-0.574	6.073	7.415	figure8
66	1548106450547	-0.548	6.078	7.437	figure8
67	1548106450548	-0.502	6.071	7.451	figure8
68	1548106450549	-0.443	6.073	7.466	figure8
69	1548106450550	-0.395	6.087	7.485	figure8
70	1548106450551	-0.366	6.083	7.501	figure8
71	1548106450553	-0.318	6.066	7.535	figure8
72	1548106450556	-0.299	6.063	7.557	figure8
73	1548106450562	-0.266	6.085	7.568	figure8
74	1548106450563	-0.258	6.078	7.585	figure8
75	1548106450565	-0.234	6.087	7.571	figure8
76	1548106450566	-0.246	6.109	7.568	figure8
77	1548106450568	-0.244	6.109	7.537	figure8
78	1548106450570	-0.239	6.102	7.511	figure8
79	1548106450572	-0.234	6.106	7.461	figure8
80	1548106450578	-0.227	6.116	7.434	figure8
81	1548106450579	-0.227	6.106	7.363	figure8
82	1548106450580	-0.232	6.126	7.334	figure8
83	1548106450582	-0.227	6.111	7.289	figure8
84	1548106450585	-0.208	6.111	7.229	figure8
85	1548106450586	-0.208	6.116	7.164	figure8
86	1548106450589	-0.203	6.126	7.095	figure8
87	1548106450592	-0.203	6.109	7.049	figure8
88	1548106450595	-0.203	6.097	7.001	figure8
89	1548106450596	-0.225	6.099	6.963	figure8
90	1548106450599	-0.225	6.09	6.922	figure8
91	1548106450601	-0.218	6.087	6.908	figure8
92	1548106450604	-0.225	6.087	6.887	figure8
93	1548106450606	-0.22	6.075	6.877	figure8
94	1548106450608	-0.23	6.083	6.896	figure8
95	1548106450611	-0.242	6.083	6.932	figure8
96	1548106450613	-0.263	6.09	6.963	figure8
97	1548106450616	-0.263	6.085	7.025	figure8
98	1548106450618	-0.263	6.083	7.097	figure8
99	1548106450621	-0.266	6.099	7.183	figure8
100	1548106450623	-0.246	6.092	7.26	figure8
101	1548106450629	-0.239	6.087	7.346	figure8
102	1548106450630	-0.223	6.092	7.399	figure8
103	1548106450631	-0.211	6.095	7.449	figure8
104	1548106450633	-0.22	6.109	7.494	figure8
105	1548106450635	-0.23	6.118	7.552	figure8
106	1548106450637	-0.227	6.109	7.602	figure8
107	1548106450639	-0.215	6.114	7.659	figure8
108	1548106450642	-0.199	6.114	7.7	figure8
109	1548106450645	-0.199	6.116	7.717	figure8
110	1548106450647	-0.196	6.116	7.729	figure8
111	1548106450651	-0.172	6.092	7.726	figure8
112	1548106450652	-0.146	6.075	7.746	figure8
113	1548106450654	-0.146	6.066	7.736	figure8
114	1548106450656	-0.153	6.059	7.717	figure8
115	1548106450660	-0.148	6.051	7.691	figure8
116	1548106450661	-0.151	6.039	7.681	figure8
117	1548106450663	-0.165	6.042	7.693	figure8
118	1548106450666	-0.187	6.042	7.667	figure8
119	1548106450668	-0.218	6.035	7.602	figure8
120	1548106450670	-0.263	6.028	7.554	figure8
121	1548106450673	-0.321	6.013	7.53	figure8
122	1548106450676	-0.337	6.006	7.504	figure8
123	1548106450679	-0.361	5.989	7.487	figure8
124	1548106450682	-0.407	5.963	7.47	figure8
125	1548106450683	-0.445	5.958	7.475	figure8
126	1548106450685	-0.467	5.946	7.48	figure8
127	1548106450687	-0.471	5.937	7.516	figure8
128	1548106450689	-0.481	5.939	7.564	figure8
129	1548106450692	-0.476	5.917	7.619	figure8
130	1548106450695	-0.459	5.915	7.674	figure8
131	1548106450697	-0.457	5.927	7.714	figure8
132	1548106450700	-0.44	5.922	7.746	figure8
133	1548106450701	-0.447	5.932	7.772	figure8
134	1548106450704	-0.445	5.949	7.81	figure8
135	1548106450706	-0.419	5.951	7.86	figure8
136	1548106450709	-0.376	5.977	7.882	figure8
137	1548106450711	-0.364	5.965	7.903	figure8
138	1548106450713	-0.323	5.949	7.901	figure8
139	1548106450716	-0.268	5.956	7.901	figure8
140	1548106450719	-0.246	5.975	7.887	figure8
141	1548106450721	-0.194	5.996	7.841	figure8
142	1548106450723	-0.153	5.999	7.808	figure8
143	1548106450725	-0.134	5.994	7.741	figure8
144	1548106450728	-0.132	5.984	7.659	figure8
145	1548106450731	-0.146	5.982	7.585	figure8
146	1548106450733	-0.151	5.97	7.513	figure8
147	1548106450735	-0.163	5.953	7.449	figure8
148	1548106450739	-0.191	5.958	7.391	figure8
149	1548106450741	-0.208	5.944	7.327	figure8
150	1548106450743	-0.215	5.927	7.286	figure8
151	1548106450746	-0.215	5.91	7.243	figure8
152	1548106450749	-0.232	5.882	7.222	figure8
153	1548106450750	-0.244	5.874	7.219	figure8
154	1548106450753	-0.237	5.855	7.212	figure8
155	1548106450756	-0.227	5.827	7.202	figure8
156	1548106450758	-0.237	5.8	7.205	figure8
157	1548106450764	-0.22	5.791	7.195	figure8
158	1548106450765	-0.232	5.783	7.198	figure8
