100	1548354616212	-9.047	-6.896	10.497	fastcircle10
101	1548354616250	-6.037	-6.042	10.808	fastcircle10
102	1548354616290	-0.474	-3.214	8.583	fastcircle10
103	1548354616328	-5.563	-5.69	10.648	fastcircle10
104	1548354616365	-2.206	-5.355	8.53	fastcircle10
105	1548354616403	-1.627	-4.223	11.323	fastcircle10
106	1548354616441	-1.725	-6.434	9.961	fastcircle10
107	1548354616479	-2.544	-4.479	6.803	fastcircle10
108	1548354616515	-0.66	-5.573	11.442	fastcircle10
109	1548354616556	-1.814	-5.535	10.179	fastcircle10
110	1548354616596	4.427	-4.721	9.038	fastcircle10
111	1548354616632	2.118	-5.075	13.953	fastcircle10
112	1548354616671	3.02	-4.594	13.641	fastcircle10
113	1548354616708	6.068	-0.763	8.483	fastcircle10
114	1548354616746	3.419	-1.402	11.782	fastcircle10
115	1548354616786	2.78	-0.988	12.002	fastcircle10
116	1548354616823	4.376	1.924	11.73	fastcircle10
117	1548354616863	5.305	2.704	9.913	fastcircle10
118	1548354616908	4.597	4.489	13.378	fastcircle10
119	1548354616938	3.666	2.745	11.308	fastcircle10
120	1548354616973	1.735	1.089	13.565	fastcircle10
121	1548354617013	-1.895	-2.091	10.543	fastcircle10
122	1548354617051	-1.694	-1.955	6.872	fastcircle10
123	1548354617091	1.429	0.735	10.055	fastcircle10
124	1548354617128	3.18	1.163	12.117	fastcircle10
125	1548354617168	7.985	2.221	12.83	fastcircle10
126	1548354617205	3.644	-4.14	11.888	fastcircle10
127	1548354617244	-4.972	-3.197	15.118	fastcircle10
128	1548354617282	-2.34	0.467	6.848	fastcircle10
129	1548354617318	-8.21	2.565	13.708	fastcircle10
130	1548354617361	-4.731	1.464	11.509	fastcircle10
131	1548354617393	-2.654	4.018	14.816	fastcircle10
132	1548354617429	-10.828	0.158	7.868	fastcircle10
133	1548354617469	-0.871	2.455	11.84	fastcircle10
134	1548354617506	0.909	-0.373	11.325	fastcircle10
135	1548354617547	-6.812	-2.977	11.935	fastcircle10
136	1548354617584	-1.804	-2.773	10.648	fastcircle10
137	1548354617621	-2.311	-3.01	13.656	fastcircle10
138	1548354617663	-3.613	-4.628	9.145	fastcircle10
139	1548354617700	-2.996	-3.209	10.923	fastcircle10
140	1548354617739	-0.955	-3.415	9.729	fastcircle10
141	1548354617775	-1.541	-3.623	8.908	fastcircle10
142	1548354617813	-1.065	-4.912	11.478	fastcircle10
143	1548354617853	-1.479	-4.702	10.256	fastcircle10
144	1548354617891	0.634	-3.862	11.608	fastcircle10
145	1548354617927	-0.833	-5.877	11.727	fastcircle10
146	1548354617966	2.027	-4.996	8.265	fastcircle10
147	1548354618004	3.106	-4.424	11.931	fastcircle10
148	1548354618041	4.865	-3.12	7.956	fastcircle10
149	1548354618080	2.06	-1.799	11.237	fastcircle10
150	1548354618118	4.453	-2.319	9.404	fastcircle10
151	1548354618155	3.903	-0.565	10.327	fastcircle10
152	1548354618193	3.302	-1.137	10.892	fastcircle10
153	1548354618231	4.642	0.555	11.364	fastcircle10
154	1548354618270	3.668	1.663	10.174	fastcircle10
155	1548354618308	4.302	3.797	10.679	fastcircle10
156	1548354618347	5.046	4.79	10.828	fastcircle10
157	1548354618386	3.063	4.415	12.775	fastcircle10
158	1548354618423	0.184	0.38	14.912	fastcircle10
159	1548354618460	0.799	-1.572	9.306	fastcircle10
160	1548354618498	1.907	-1.149	11.746	fastcircle10
161	1548354618538	3.005	0.44	10.957	fastcircle10
162	1548354618576	5.824	1.488	12.337	fastcircle10
163	1548354618613	2.108	-2.857	14.307	fastcircle10
